title,authors,conference_name,conference_year,link
Learning Fair Cooperation in Mixed-Motive Games with Indirect Reciprocity.,"Martin Smit, Fernando P. Santos","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/25
Cooperation and Control in Delegation Games.,"Oliver Sourbut, Lewis Hammond, Harriet Wood","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/26
Faster Optimal Coalition Structure Generation via Offline Coalition Selection and Graph-Based Search.,"Redha Taguelmimt, Samir Aknine, Djamila Boukredera, Narayan Changder, Tuomas Sandholm","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/27
MGCBS: An Optimal and Efficient Algorithm for Solving Multi-Goal Multi-Agent Path Finding Problem.,"Mingkai Tang, Yuanhang Li, Hongji Liu, Yingbing Chen, Ming Liu, Lujia Wang","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/28
Design a Win-Win Strategy That Is Fair to Both Service Providers and Tasks When Rejection Is Not an Option.,"Yohai Trabelsi, Pan Xu, Sarit Kraus","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/29
Reinforcement Nash Equilibrium Solver.,"Xinrun Wang, Chang Yang, Shuxin Li, Pengdeng Li, Xiao Huang, Hau Chan, Bo An","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/30
A Successful Strategy for Multichannel Iterated Prisoner's Dilemma.,"Zhen Wang, Zhaoheng Cao, Juan Shi, Peican Zhu, Shuyue Hu, Chen Chu","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/31
Population-Based Diverse Exploration for Sparse-Reward Multi-Agent Tasks.,"Pei Xu, Junge Zhang, Kaiqi Huang","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/32
Intention Progression with Temporally Extended Goals.,"Yuan Yao, Natasha Alechina, Brian Logan","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/33
ADMN: Agent-Driven Modular Network for Dynamic Parameter Sharing in Cooperative Multi-Agent Reinforcement Learning.,"Yang Yu, Qiyue Yin, Junge Zhang, Pei Xu, Kaiqi Huang","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/34
Guidance Graph Optimization for Lifelong Multi-Agent Path Finding.,"Yulun Zhang, He Jiang, Varun Bhatt, Stefanos Nikolaidis, Jiaoyang Li","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/35
Towards a Pretrained Model for Restless Bandits via Multi-arm Generalization.,"Yunfan Zhao, Nikhil Behari, Edward Hughes, Edwin Zhang, Dheeraj Nagaraj, Karl Tuyls, Aparna Taneja, Milind Tambe","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/36
Pluggable Watermarking of Deepfake Models for Deepfake Detection.,"Han Bao, Xuhong Zhang, Qinying Wang, Kangming Liang, Zonghui Wang, Shouling Ji, Wenzhi Chen","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/37
Discriminative Feature Decoupling Enhancement for Speech Forgery Detection.,"Yijun Bei, Xing Zhou, Erteng Liu, Yang Gao, Sen Lin, Kewei Gao, Zunlei Feng","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/38
BadFusion: 2D-Oriented Backdoor Attacks against 3D Object Detection.,"Saket S. Chaturvedi, Lan Zhang, Wenbin Zhang, Pan He, Xiaoyong Yuan","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/39
Machine Unlearning via Null Space Calibration.,"Huiqiang Chen, Tianqing Zhu, Xin Yu, Wanlei Zhou","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/40
Are Logistic Models Really Interpretable?,"Danial Dervovic, Freddy Lécué, Nicolas Marchesotti, Daniele Magazzeni","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/41
The Impact of Features Used by Algorithms on Perceptions of Fairness.,"Andrew Estornell, Tina Zhang, Sanmay Das, Chien-Ju Ho, Brendan Juba, Yevgeniy Vorobeychik","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/42
Detecting and Understanding Vulnerabilities in Language Models via Mechanistic Interpretability.,"Jorge García-Carrasco, Alejandro Maté, Juan Trujillo","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/43
Online Combinatorial Optimization with Group Fairness Constraints.,"Negin Golrezaei, Rad Niazadeh, Kumar Kshitij Patel, Fransisca Susan","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/44
Updates on the Complexity of SHAP Scores.,"Xuanxiang Huang, João Marques-Silva","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/45
Speech-Forensics: Towards Comprehensive Synthetic Speech Dataset Establishment and Analysis.,"Zhoulin Ji, Chenhao Lin, Hang Wang, Chao Shen","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/46
SwiftThief: Enhancing Query Efficiency of Model Stealing by Contrastive Learning.,"Jeonghyun Lee, Sungmin Han, Sangkyun Lee","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/47
Protecting Object Detection Models from Model Extraction Attack via Feature Space Coverage.,"Zeyu Li, Yuwen Pu, Xuhong Zhang, Yu Li, Jinbao Li, Shouling Ji","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/48
Formalisation and Evaluation of Properties for Consequentialist Machine Ethics.,"Raynaldio Limarga, Yang Song, Abhaya Nayak, David Rajaratnam, Maurice Pagnucco","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/49
FairGT: A Fairness-aware Graph Transformer.,"Renqiang Luo, Huafei Huang, Shuo Yu, Xiuzhen Zhang, Feng Xia","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/50
EAB-FL: Exacerbating Algorithmic Bias through Model Poisoning Attacks in Federated Learning.,"Syed Irfan Ali Meerza, Jian Liu","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/51
Relevant Irrelevance: Generating Alterfactual Explanations for Image Classifiers.,"Silvan Mertes, Tobias Huber, Christina Karle, Katharina Weitz, Ruben Schlagowski, Cristina Conati, Elisabeth André","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/52
Normative Testimony and Belief Functions: A Formal Theory of Norm Learning.,"Taylor Olson, Kenneth D. Forbus","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/53
By Fair Means or Foul: Quantifying Collusion in a Market Simulation with Deep Reinforcement Learning.,"Michael Schlechtinger, Damaris Kosack, Franz Krause, Heiko Paulheim","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/54
Ten Words Only Still Help: Improving Black-Box AI-Generated Text Detection via Proxy-Guided Efficient Re-Sampling.,"Yuhui Shi, Qiang Sheng, Juan Cao, Hao Mi, Beizhe Hu, Danding Wang","33rd IJCAI 2024:
Jeju, South Korea",2024,https://www.ijcai.org/proceedings/2024/55
