title,authors,conference_name,conference_year,link
Towards robust vision by multi-task learning on monkey visual cortex.,"Shahd Safarani, Arne Nix, Konstantin Willeke, Santiago A. Cadena, Kelli Restivo, George H. Denfield, Andreas S. Tolias, Fabian H. Sinz",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/06a9d51e04213572ef0720dd27a84792-Abstract.html
Arbitrary Conditional Distributions with Energy.,"Ryan R. Strauss, Junier B. Oliva",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/06c284d3f757b15c02f47f3ff06dc275-Abstract.html
Learning Domain Invariant Representations in Goal-conditioned Block MDPs.,"Beining Han, Chongyi Zheng, Harris Chan, Keiran Paster, Michael R. Zhang, Jimmy Ba",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/06d172404821f7d01060cc9629171b2e-Abstract.html
Near-Optimal Multi-Perturbation Experimental Design for Causal Structure Learning.,"Scott Sussex, Caroline Uhler, Andreas Krause",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/06d5ae105ea1bea4d800bc96491876e9-Abstract.html
Fuzzy Clustering with Similarity Queries.,"Wasim Huleihel, Arya Mazumdar, Soumyabrata Pal",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/06f2e099b4f87109d52e15d7c05f0084-Abstract.html
Improving black-box optimization in VAE latent space using decoder uncertainty.,"Pascal Notin, José Miguel Hernández-Lobato, Yarin Gal",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/06fe1c234519f6812fc4c1baae25d6af-Abstract.html
Sample Selection for Fair and Robust Training.,"Yuji Roh, Kangwook Lee, Steven Whang, Changho Suh",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/07563a3fe3bbe7e3ba84431ad9d055af-Abstract.html
NeurWIN: Neural Whittle Index Network For Restless Bandits Via Deep RL.,"Khaled Nakhleh, Santosh Ganji, Ping-Chun Hsieh, I-Hong Hou, Srinivas Shakkottai",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/0768281a05da9f27df178b5c39a51263-Abstract.html
Sageflow: Robust Federated Learning against Both Stragglers and Adversaries.,"Jungwuk Park, Dong-Jun Han, Minseok Choi, Jaekyun Moon",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/076a8133735eb5d7552dc195b125a454-Abstract.html
Alias-Free Generative Adversarial Networks.,"Tero Karras, Miika Aittala, Samuli Laine, Erik Härkönen, Janne Hellsten, Jaakko Lehtinen, Timo Aila",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/076ccd93ad68be51f23707988e934906-Abstract.html
Noise2Score: Tweedie's Approach to Self-Supervised Image Denoising without Clean Images.,"Kwanyoung Kim, Jong Chul Ye",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/077b83af57538aa183971a2fe0971ec1-Abstract.html
Continuous Mean-Covariance Bandits.,"Yihan Du, Siwei Wang, Zhixuan Fang, Longbo Huang",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/07811dc6c422334ce36a09ff5cd6fe71-Abstract.html
Dynamic Visual Reasoning by Learning Differentiable Physics Models from Video and Language.,"Mingyu Ding, Zhenfang Chen, Tao Du, Ping Luo, Josh Tenenbaum, Chuang Gan",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/07845cd9aefa6cde3f8926d25138a3a2-Abstract.html
Solving Soft Clustering Ensemble via $k$-Sparse Discrete Wasserstein Barycenter.,"Ruizhe Qin, Mengying Li, Hu Ding",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/07a4e20a7bbeeb7a736682b26b16ebe8-Abstract.html
Bayesian Adaptation for Covariate Shift.,"Aurick Zhou, Sergey Levine",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/07ac7cd13fd0eb1654ccdbd222b81437-Abstract.html
Perturb-and-max-product: Sampling and learning in discrete energy-based models.,"Miguel Lázaro-Gredilla, Antoine Dedieu, Dileep George",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/07b1c04a30f798b5506c1ec5acfb9031-Abstract.html
Towards Unifying Behavioral and Response Diversity for Open-ended Learning in Zero-sum Games.,"Xiangyu Liu, Hangtian Jia, Ying Wen, Yujing Hu, Yingfeng Chen, Changjie Fan, Zhipeng Hu, Yaodong Yang",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/07bba581a2dd8d098a3be0f683560643-Abstract.html
Towards Better Understanding of Training Certifiably Robust Models against Adversarial Examples.,"Sungyoon Lee, Woojin Lee, Jinseong Park, Jaewook Lee",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/07c5807d0d927dcd0980f86024e5208b-Abstract.html
Mitigating Covariate Shift in Imitation Learning via Offline Data With Partial Coverage.,"Jonathan D. Chang, Masatoshi Uehara, Dhruv Sreenivas, Rahul Kidambi, Wen Sun",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/07d5938693cc3903b261e1a3844590ed-Abstract.html
Global Filter Networks for Image Classification.,"Yongming Rao, Wenliang Zhao, Zheng Zhu, Jiwen Lu, Jie Zhou",34th NeurIPS 2021,2021,https://proceedings.neurips.cc/paper/2021/hash/07e87c2f4fc7f7c96116d8e2a92790f5-Abstract.html
