title,authors,conference_name,conference_year,link
Position: Technical Research and Talent is Needed for Effective AI Governance.,"Anka Reuel, Lisa Soder, Benjamin Bucknall, Trond Arne Undheim","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=Be2B6f0ps1
Bottleneck-Minimal Indexing for Generative Document Retrieval.,"Xin Du, Lixin Xiu, Kumiko Tanaka-Ishii","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=MFPYCvWsNR
Hybrid2 Neural ODE Causal Modeling and an Application to Glycemic Response.,"Bob Junyi Zou, Matthew E. Levine, Dessi P. Zaharieva, Ramesh Johari, Emily B. Fox","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=GHZVjmaGQM
FedMBridge: Bridgeable Multimodal Federated Learning.,"Jiayi Chen, Aidong Zhang","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=jrHUbftLd6
How do Large Language Models Navigate Conflicts between Honesty and Helpfulness?,"Ryan Liu, Theodore R. Sumers, Ishita Dasgupta, Thomas L. Griffiths","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=685vj0lC9z
Weak-to-Strong Generalization: Eliciting Strong Capabilities With Weak Supervision.,"Collin Burns, Pavel Izmailov, Jan Hendrik Kirchner, Bowen Baker, Leo Gao, Leopold Aschenbrenner, Yining Chen, Adrien Ecoffet, Manas Joglekar, Jan Leike, Ilya Sutskever, Jeffrey Wu","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=ghNRg2mEgN
ACE: Off-Policy Actor-Critic with Causality-Aware Entropy Regularization.,"Tianying Ji, Yongyuan Liang, Yan Zeng, Yu Luo, Guowei Xu, Jiawei Guo, Ruijie Zheng, Furong Huang, Fuchun Sun, Huazhe Xu","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=1puvYh729M
Expressivity and Generalization: Fragment-Biases for Molecular GNNs.,"Tom Wollschläger, Niklas Kemper, Leon Hetzel, Johanna Sommer, Stephan Günnemann","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=rPm5cKb1VB
Theoretical Analysis of Learned Database Operations under Distribution Shift through Distribution Learnability.,"Sepanta Zeighami, Cyrus Shahabi","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=oowQ8LPA12
Position: A Safe Harbor for AI Evaluation and Red Teaming.,"Shayne Longpre, Sayash Kapoor, Kevin Klyman, Ashwin Ramaswami, Rishi Bommasani, Borhane Blili-Hamelin, Yangsibo Huang, Aviya Skowron, Zheng Xin Yong, Suhas Kotha, Yi Zeng, Weiyan Shi, Xianjun Yang, Reid Southen, Alexander Robey, Patrick Chao, Diyi Yang, Ruoxi Jia, Daniel Kang, Sandy Pentland, Arvind Narayanan, Percy Liang, Peter Henderson","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=dLojMSgSFW
A Dynamic Algorithm for Weighted Submodular Cover Problem.,"Kiarash Banihashem, Samira Goudarzi, MohammadTaghi Hajiaghayi, Peyman Jabbarzade, Morteza Monemizadeh","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=uUeXaKLE1I
Rethinking Data Shapley for Data Selection Tasks: Misleads and Merits.,"Jiachen T. Wang, Tianji Yang, James Zou, Yongchan Kwon, Ruoxi Jia","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=mKYBMf1hHG
Is DPO Superior to PPO for LLM Alignment? A Comprehensive Study.,"Shusheng Xu, Wei Fu, Jiaxuan Gao, Wenjie Ye, Weilin Liu, Zhiyu Mei, Guangju Wang, Chao Yu, Yi Wu","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=6XH8R7YrSk
Trained Random Forests Completely Reveal your Dataset.,"Julien Ferry, Ricardo Fukasawa, Timothée Pascal, Thibaut Vidal","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=cc72Vnfvoc
LoRA Training in the NTK Regime has No Spurious Local Minima.,"Uijeong Jang, Jason D. Lee, Ernest K. Ryu","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=s1sdx6vNsU
SAPG: Split and Aggregate Policy Gradients.,"Jayesh Singla, Ananye Agarwal, Deepak Pathak","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=4dOJAfXhNV
How Private are DP-SGD Implementations?,"Lynn Chua, Badih Ghazi, Pritish Kamath, Ravi Kumar, Pasin Manurangsi, Amer Sinha, Chiyuan Zhang","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=xWI0MKwJSS
From Coarse to Fine: Enable Comprehensive Graph Self-supervised Learning with Multi-granular Semantic Ensemble.,"Qianlong Wen, Mingxuan Ju, Zhongyu Ouyang, Chuxu Zhang, Yanfang Ye","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=JnA9IveEwg
Discrete Diffusion Modeling by Estimating the Ratios of the Data Distribution.,"Aaron Lou, Chenlin Meng, Stefano Ermon","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=CNicRIVIPA
Discovering Environments with XRM.,"Mohammad Pezeshki, Diane Bouchacourt, Mark Ibrahim, Nicolas Ballas, Pascal Vincent, David Lopez-Paz","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=gPStP3FSY9
Fast Co-Training under Weak Dependence via Stream-Based Active Learning.,"Ilias Diakonikolas, Mingchen Ma, Lisheng Ren, Christos Tzamos","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=GqWy1wZKeE
Active Adaptive Experimental Design for Treatment Effect Estimation with Covariate Choice.,"Masahiro Kato, Akihiro Oga, Wataru Komatsubara, Ryo Inokuchi","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=K6HpbvkrwO
Listenable Maps for Audio Classifiers.,"Francesco Paissan, Mirco Ravanelli, Cem Subakan","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=kAfYYg6PX8
"I/O Complexity of Attention, or How Optimal is FlashAttention?","Barna Saha, Christopher Ye","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=MdPBVWTfwG
Decomposing Uncertainty for Large Language Models through Input Clarification Ensembling.,"Bairu Hou, Yujian Liu, Kaizhi Qian, Jacob Andreas, Shiyu Chang, Yang Zhang","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=byxXa99PtF
Inferring the Long-Term Causal Effects of Long-Term Treatments from Short-Term Experiments.,"Allen Tran, Aurélien Bibaut, Nathan Kallus","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=lQ2o7JteMO
"Multiplicative Weights Update, Area Convexity and Random Coordinate Descent for Densest Subgraph Problems.","Ta Duy Nguyen, Alina Ene","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=d2E2i5rJ4x
All-in-one simulation-based inference.,"Manuel Glöckler, Michael Deistler, Christian Dietrich Weilbach, Frank Wood, Jakob H. Macke","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=DL79HYCFFq
Environment Design for Inverse Reinforcement Learning.,"Thomas Kleine Buening, Victor Villin, Christos Dimitrakakis","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=Ar0dsOMStE
Scalable AI Safety via Doubly-Efficient Debate.,"Jonah Brown-Cohen, Geoffrey Irving, Georgios Piliouras","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=6jmdOTRMIO
OMPO: A Unified Framework for RL under Policy and Dynamics Shifts.,"Yu Luo, Tianying Ji, Fuchun Sun, Jianwei Zhang, Huazhe Xu, Xianyuan Zhan","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=R83VIZtHXA
Neural Collapse meets Differential Privacy: Curious behaviors of NoisyGD with Near-Perfect Representation Learning.,"Chendi Wang, Yuqing Zhu, Weijie J. Su, Yu-Xiang Wang","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=7rrN6E4KU0
Differentiable Mapper for Topological Optimization of Data Representation.,"Ziyad Oulhaj, Mathieu Carrière, Bertrand Michel","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=QZ1DVzr6N9
ExCP: Extreme LLM Checkpoint Compression via Weight-Momentum Joint Shrinking.,"Wenshuo Li, Xinghao Chen, Han Shu, Yehui Tang, Yunhe Wang","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=hlvKd7Vdxm
Towards Optimal Adversarial Robust Q-learning with Bellman Infinity-error.,"Haoran Li, Zicheng Zhang, Wang Luo, Congying Han, Yudong Hu, Tiande Guo, Shichen Liao","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=pgI9inG2Ny
"Pruned Pivot: Correlation Clustering Algorithm for Dynamic, Parallel, and Local Computation Models.","Mina Dalirrooyfard, Konstantin Makarychev, Slobodan Mitrovic","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=saP7s0ZgYE
MLLM-as-a-Judge: Assessing Multimodal LLM-as-a-Judge with Vision-Language Benchmark.,"Dongping Chen, Ruoxi Chen, Shilin Zhang, Yaochen Wang, Yinuo Liu, Huichi Zhou, Qihui Zhang, Yao Wan, Pan Zhou, Lichao Sun","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=dbFEFHAD79
CompeteAI: Understanding the Competition Dynamics of Large Language Model-based Agents.,"Qinlin Zhao, Jindong Wang, Yixuan Zhang, Yiqiao Jin, Kaijie Zhu, Hao Chen, Xing Xie","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=wGtzp4ZT1n
Robustness of Nonlinear Representation Learning.,"Simon Buchholz, Bernhard Schölkopf","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=GyV33H5Uuk
SΩI: Score-based O-INFORMATION Estimation.,"Mustapha Bounoua, Giulio Franzese, Pietro Michiardi","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=LuhWZ2oJ5L
Rate-Optimal Policy Optimization for Linear Markov Decision Processes.,"Uri Sherman, Alon Cohen, Tomer Koren, Yishay Mansour","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=VJwsDwuiuH
SAM as the Guide: Mastering Pseudo-Label Refinement in Semi-Supervised Referring Expression Segmentation.,"Danni Yang, Jiayi Ji, Yiwei Ma, Tianyu Guo, Haowei Wang, Xiaoshuai Sun, Rongrong Ji","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=M5kn9NKIs4
Position: Near to Mid-term Risks and Opportunities of Open-Source Generative AI.,"Francisco Eiras, Aleksandar Petrov, Bertie Vidgen, Christian Schröder de Witt, Fabio Pizzati, Katherine Elkins, Supratik Mukhopadhyay, Adel Bibi, Botos Csaba, Fabro Steibel, Fazl Barez, Genevieve Smith, Gianluca Guadagni, Jon Chun, Jordi Cabot, Joseph Marvin Imperial, Juan A. Nolazco-Flores, Lori Landay, Matthew Thomas Jackson, Paul Röttger, Philip H. S. Torr, Trevor Darrell, Yong Suk Lee, Jakob N. Foerster","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=8q4EPdjTLE
Repoformer: Selective Retrieval for Repository-Level Code Completion.,"Di Wu, Wasi Uddin Ahmad, Dejiao Zhang, Murali Krishna Ramanathan, Xiaofei Ma","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=moyG54Okrj
Scaling Rectified Flow Transformers for High-Resolution Image Synthesis.,"Patrick Esser, Sumith Kulal, Andreas Blattmann, Rahim Entezari, Jonas Müller, Harry Saini, Yam Levi, Dominik Lorenz, Axel Sauer, Frederic Boesel, Dustin Podell, Tim Dockhorn, Zion English, Robin Rombach","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=FPnUhsQJ5B
Position: On the Societal Impact of Open Foundation Models.,"Sayash Kapoor, Rishi Bommasani, Kevin Klyman, Shayne Longpre, Ashwin Ramaswami, Peter Cihon, Aspen K. Hopkins, Kevin Bankston, Stella Biderman, Miranda Bogen, Rumman Chowdhury, Alex Engler, Peter Henderson, Yacine Jernite, Seth Lazar, Stefano Maffulli, Alondra Nelson, Joelle Pineau, Aviya Skowron, Dawn Song, Victor Storchan, Daniel Zhang, Daniel E. Ho, Percy Liang, Arvind Narayanan","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=jRX6yCxFhx
DITTO: Diffusion Inference-Time T-Optimization for Music Generation.,"Zachary Novack, Julian J. McAuley, Taylor Berg-Kirkpatrick, Nicholas J. Bryan","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=z5Ux2u6t7U
Parameterized Physics-informed Neural Networks for Parameterized PDEs.,"Woojin Cho, Minju Jo, Haksoo Lim, Kookjin Lee, Dongeun Lee, Sanghyun Hong, Noseong Park","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=n3yYrtt9U7
Position: Rethinking Post-Hoc Search-Based Neural Approaches for Solving Large-Scale Traveling Salesman Problems.,"Yifan Xia, Xianliang Yang, Zichuan Liu, Zhihao Liu, Lei Song, Jiang Bian","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=cEJ9jNJuJP
Automated Evaluation of Retrieval-Augmented Language Models with Task-Specific Exam Generation.,"Gauthier Guinet, Behrooz Omidvar-Tehrani, Anoop Deoras, Laurent Callot","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=4jqOV6NlUz
PRISE: LLM-Style Sequence Compression for Learning Temporal Action Abstractions in Control.,"Ruijie Zheng, Ching-An Cheng, Hal Daumé III, Furong Huang, Andrey Kolobov","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=p225Od0aYt
LCA-on-the-Line: Benchmarking Out of Distribution Generalization with Class Taxonomies.,"Jia Shi, Gautam Rajendrakumar Gare, Jinjin Tian, Siqi Chai, Zhiqiu Lin, Arun Balajee Vasudevan, Di Feng, Francesco Ferroni, Shu Kong","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=HPXRzM9BYZ
Active Statistical Inference.,"Tijana Zrnic, Emmanuel J. Candès","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=GKMcCtWC7H
Symbolic Music Generation with Non-Differentiable Rule Guided Diffusion.,"Yujia Huang, Adishree Ghatare, Yuanzhe Liu, Ziniu Hu, Qinsheng Zhang, Chandramouli Shama Sastry, Siddharth Gururani, Sageev Oore, Yisong Yue","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=g8AigOTNXL
NaturalSpeech 3: Zero-Shot Speech Synthesis with Factorized Codec and Diffusion Models.,"Zeqian Ju, Yuancheng Wang, Kai Shen, Xu Tan, Detai Xin, Dongchao Yang, Eric Liu, Yichong Leng, Kaitao Song, Siliang Tang, Zhizheng Wu, Tao Qin, Xiangyang Li, Wei Ye, Shikun Zhang, Jiang Bian, Lei He, Jinyu Li, Sheng Zhao","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=dVhrnjZJad
Privacy Preserving Adaptive Experiment Design.,"Jiachun Li, Kaining Shi, David Simchi-Levi","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=1QmFKwVwwI
Position: Do pretrained Transformers Learn In-Context by Gradient Descent?,"Lingfeng Shen, Aayush Mishra, Daniel Khashabi","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=WsawczEqO6
Learning to Model the World With Language.,"Jessy Lin, Yuqing Du, Olivia Watkins, Danijar Hafner, Pieter Abbeel, Dan Klein, Anca D. Dragan","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=7dP6Yq9Uwv
Position: AI-Powered Autonomous Weapons Risk Geopolitical Instability and Threaten AI Research.,"Riley Simmons-Edler, Ryan Paul Badman, Shayne Longpre, Kanaka Rajan","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=ZwUThOE7Zc
Arrows of Time for Large Language Models.,"Vassilis Papadopoulos, Jérémie Wenger, Clément Hongler","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=UpSe7ag34v
Chain of Code: Reasoning with a Language Model-Augmented Code Emulator.,"Chengshu Li, Jacky Liang, Andy Zeng, Xinyun Chen, Karol Hausman, Dorsa Sadigh, Sergey Levine, Li Fei-Fei, Fei Xia, Brian Ichter","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=vKtomqlSxm
Challenges in Training PINNs: A Loss Landscape Perspective.,"Pratik Rathore, Weimu Lei, Zachary Frangella, Lu Lu, Madeleine Udell","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=mJGiFr8jLa
AI Control: Improving Safety Despite Intentional Subversion.,"Ryan Greenblatt, Buck Shlegeris, Kshitij Sachan, Fabien Roger","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=KviM5k8pcP
APT: Adaptive Pruning and Tuning Pretrained Language Models for Efficient Training and Inference.,"Bowen Zhao, Hannaneh Hajishirzi, Qingqing Cao","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=sb81Xl50JG
Offline Actor-Critic Reinforcement Learning Scales to Large Models.,"Jost Tobias Springenberg, Abbas Abdolmaleki, Jingwei Zhang, Oliver Groth, Michael Bloesch, Thomas Lampe, Philemon Brakel, Sarah Bechtle, Steven Kapturowski, Roland Hafner, Nicolas Heess, Martin A. Riedmiller","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=tl2qmO5kpD
Fast Timing-Conditioned Latent Audio Diffusion.,"Zach Evans, CJ Carr, Josiah Taylor, Scott H. Hawley, Jordi Pons","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=jOlO8t1xdx
MagicLens: Self-Supervised Image Retrieval with Open-Ended Instructions.,"Kai Zhang, Yi Luan, Hexiang Hu, Kenton Lee, Siyuan Qiao, Wenhu Chen, Yu Su, Ming-Wei Chang","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=Zc22RDtsvP
Making Old Things New: A Unified Algorithm for Differentially Private Clustering.,"Max Dupré la Tour, Monika Henzinger, David Saulpic","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=3ajK5xplDL
Interpreting and Improving Large Language Models in Arithmetic Calculation.,"Wei Zhang, Chaoqun Wan, Yonggang Zhang, Yiu-ming Cheung, Xinmei Tian, Xu Shen, Jieping Ye","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=CfOtiepP8s
SparseTSF: Modeling Long-term Time Series Forecasting with *1k* Parameters.,"Shengsheng Lin, Weiwei Lin, Wentai Wu, Haojun Chen, Junjie Yang","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=54NSHO0lFe
On the Last-Iterate Convergence of Shuffling Gradient Methods.,"Zijian Liu, Zhengyuan Zhou","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=Xdy9bjwHDu
AlphaFold Meets Flow Matching for Generating Protein Ensembles.,"Bowen Jing, Bonnie Berger, Tommi S. Jaakkola","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=rs8Sh2UASt
Low-Cost High-Power Membership Inference Attacks.,"Sajjad Zarifzadeh, Philippe Liu, Reza Shokri","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=sT7UJh5CTc
"A Touch, Vision, and Language Dataset for Multimodal Alignment.","Letian Fu, Gaurav Datta, Huang Huang, William Chung-Ho Panitch, Jaimyn Drake, Joseph Ortiz, Mustafa Mukadam, Mike Lambeta, Roberto Calandra, Ken Goldberg","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=tFEOOH9eH0
"Position: Measure Dataset Diversity, Don't Just Claim It.","Dora Zhao, Jerone T. A. Andrews, Orestis Papakyriakopoulos, Alice Xiang","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=jsKr6RVDDs
Contrasting Multiple Representations with the Multi-Marginal Matching Gap.,"Zoe Piran, Michal Klein, James Thornton, Marco Cuturi","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=dV9B9qFeGi
Candidate Pseudolabel Learning: Enhancing Vision-Language Models by Prompt Tuning with Unlabeled Data.,"Jiahan Zhang, Qi Wei, Feng Liu, Lei Feng","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=sBJNokmYuV
"The Stronger the Diffusion Model, the Easier the Backdoor: Data Poisoning to Induce Copyright BreachesWithout Adjusting Finetuning Pipeline.","Haonan Wang, Qianli Shen, Yao Tong, Yang Zhang, Kenji Kawaguchi","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=ZvFLbEPv6x
Stealing part of a production language model.,"Nicholas Carlini, Daniel Paleka, Krishnamurthy Dj Dvijotham, Thomas Steinke, Jonathan Hayase, A. Feder Cooper, Katherine Lee, Matthew Jagielski, Milad Nasr, Arthur Conmy, Eric Wallace, David Rolnick, Florian Tramèr","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=VE3yWXt3KB
Pausing Policy Learning in Non-stationary Reinforcement Learning.,"Hyunin Lee, Ming Jin, Javad Lavaei, Somayeh Sojoudi","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=qY622O6Ehg
Debating with More Persuasive LLMs Leads to More Truthful Answers.,"Akbir Khan, John Hughes, Dan Valentine, Laura Ruis, Kshitij Sachan, Ansh Radhakrishnan, Edward Grefenstette, Samuel R. Bowman, Tim Rocktäschel, Ethan Perez","41st ICML 2024:
Vienna, Austria",2024,https://openreview.net/forum?id=iLCZtl7FTa
