title,authors,conference_name,conference_year,link
The Undergraduate Games Corpus: A Dataset for Machine Perception of Interactive Media.,"Barrett R. Anderson, Adam M. Smith",35th AAAI 2021: Virtual Event,2021,https://doi.org/10.1609/aaai.v35i1.16071
Efficient Poverty Mapping from High Resolution Remote Sensing Images.,"Kumar Ayush, Burak Uzkent, Kumar Tanmay, Marshall Burke, David B. Lobell, Stefano Ermon",35th AAAI 2021: Virtual Event,2021,https://doi.org/10.1609/aaai.v35i1.16072
Optimal Kidney Exchange with Immunosuppressants.,"Haris Aziz, Ágnes Cseh, John P. Dickerson, Duncan C. McElfresh",35th AAAI 2021: Virtual Event,2021,https://doi.org/10.1609/aaai.v35i1.16073
TreeCaps: Tree-Based Capsule Networks for Source Code Processing.,"Nghi D. Q. Bui, Yijun Yu, Lingxiao Jiang",35th AAAI 2021: Virtual Event,2021,https://doi.org/10.1609/aaai.v35i1.16074
A Bottom-Up DAG Structure Extraction Model for Math Word Problems.,"Yixuan Cao, Feng Hong, Hongwei Li, Ping Luo",35th AAAI 2021: Virtual Event,2021,https://doi.org/10.1609/aaai.v35i1.16075
Diagnose Like A Pathologist: Weakly-Supervised Pathologist-Tree Network for Slide-Level Immunohistochemical Scoring.,"Zhen Chen, Jun Zhang, Shuanlong Che, Junzhou Huang, Xiao Han, Yixuan Yuan",35th AAAI 2021: Virtual Event,2021,https://doi.org/10.1609/aaai.v35i1.16076
Modeling the Momentum Spillover Effect for Stock Prediction via Attribute-Driven Graph Attention Networks.,"Rui Cheng, Qing Li",35th AAAI 2021: Virtual Event,2021,https://doi.org/10.1609/aaai.v35i1.16077
Differentially Private Link Prediction with Protected Connections.,"Abir De, Soumen Chakrabarti",35th AAAI 2021: Virtual Event,2021,https://doi.org/10.1609/aaai.v35i1.16078
Graph Neural Network to Dilute Outliers for Refactoring Monolith Application.,"Utkarsh Desai, Sambaran Bandyopadhyay, Srikanth Tamilselvam",35th AAAI 2021: Virtual Event,2021,https://doi.org/10.1609/aaai.v35i1.16079
KAN: Knowledge-aware Attention Network for Fake News Detection.,"Yaqian Dun, Kefei Tu, Chen Chen, Chunyan Hou, Xiaojie Yuan",35th AAAI 2021: Virtual Event,2021,https://doi.org/10.1609/aaai.v35i1.16080
