title,authors,conference_name,conference_year,link
SPO: Sequential Monte Carlo Policy Optimisation.,"Matthew Macfarlane, Edan Toledo, Donal Byrne, Paul Duckworth, Alexandre Laterre","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/01fb6de3360f9e32862665580e2c5853-Abstract-Conference.html
Differentiable Modal Synthesis for Physical Modeling of Planar String Sound and Motion Simulation.,"Jin Woo Lee, Jaehyun Park, Min Jun Choi, Kyogu Lee","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/0232cafe8d1909a01019abe8af32f3e1-Abstract-Conference.html
FEDMEKI: A Benchmark for Scaling Medical Foundation Models via Federated Knowledge Injection.,"Jiaqi Wang, Xiaochen Wang, Lingjuan Lyu, Jinghui Chen, Fenglong Ma","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/0235cbb8cd6425d0b55daefce388fc0b-Abstract-Datasets_and_Benchmarks_Track.html
GTSinger: A Global Multi-Technique Singing Corpus with Realistic Music Scores for All Singing Tasks.,"Yu Zhang, Changhao Pan, Wenxiang Guo, Ruiqi Li, Zhiyuan Zhu, Jialei Wang, Wenhao Xu, Jingyu Lu, Zhiqing Hong, Chuxin Wang, Lichao Zhang, Jinzheng He, Ziyue Jiang, Yuxin Chen, Chen Yang, Jiecheng Zhou, Xinyu Cheng, Zhou Zhao","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/023d2c1a17cf35b11a0cbb43a0677c91-Abstract-Datasets_and_Benchmarks_Track.html
Unified Lexical Representation for Interpretable Visual-Language Alignment.,"Yifan Li, Yikai Wang, Yanwei Fu, Dongyu Ru, Zheng Zhang, Tong He","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/0252a434b18962c94910c07cd9a7fecc-Abstract-Conference.html
LLaNA: Large Language and NeRF Assistant.,"Andrea Amaduzzi, Pierluigi Zama Ramirez, Giuseppe Lisanti, Samuele Salti, Luigi Di Stefano","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/026211b600a8d54760a87d78b16d9153-Abstract-Conference.html
DiTFastAttn: Attention Compression for Diffusion Transformer Models.,"Zhihang Yuan, Hanling Zhang, Lu Pu, Xuefei Ning, Linfeng Zhang, Tianchen Zhao, Shengen Yan, Guohao Dai, Yu Wang","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/0267925e3c276e79189251585b4100bf-Abstract-Conference.html
Open LLMs are Necessary for Current Private Adaptations and Outperform their Closed Alternatives.,"Vincent Hanke, Tom Blanchard, Franziska Boenisch, Iyiola E. Olatunji, Michael Backes, Adam Dziedzic","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/02802e3df178cce7b13e8f63dd29ad9f-Abstract-Conference.html
SpelsNet: Surface Primitive Elements Segmentation by B-Rep Graph Structure Supervision.,"Kseniya Cherenkova, Elona Dupont, Anis Kacem, Gleb Gusev, Djamila Aouada","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/028ef7e68a5ea25fc26cd6abf3a5c147-Abstract-Conference.html
KVQuant: Towards 10 Million Context Length LLM Inference with KV Cache Quantization.,"Coleman Hooper, Sehoon Kim, Hiva Mohammadzadeh, Michael W. Mahoney, Yakun Sophia Shao, Kurt Keutzer, Amir Gholami","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/028fcbcf85435d39a40c4d61b42c99a4-Abstract-Conference.html
DiffPano: Scalable and Consistent Text to Panorama Generation with Spherical Epipolar-Aware Diffusion.,"Weicai Ye, Chenhao Ji, Zheng Chen, Junyao Gao, Xiaoshui Huang, Song-Hai Zhang, Wanli Ouyang, Tong He, Cairong Zhao, Guofeng Zhang","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/02c1d1d33dbfbaf03b3971bb542e72e2-Abstract-Conference.html
Causal Contrastive Learning for Counterfactual Regression Over Time.,"Mouad El Bouchattaoui, Myriam Tami, Benoit Lepetit, Paul-Henry Cournède","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/02cef2ae63853724eb99e70721d3bc65-Abstract-Conference.html
Certified Robustness for Deep Equilibrium Models via Serialized Random Smoothing.,"Weizhi Gao, Zhichao Hou, Han Xu, Xiaorui Liu","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/02cf868040aa0f0a1e1121cf255fdcfb-Abstract-Conference.html
Causal vs. Anticausal merging of predictors.,"Sergio Hernan Garrido Mejia, Patrick Blöbaum, Bernhard Schölkopf, Dominik Janzing","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/02d425a464e48bda5e810f8f4914b77e-Abstract-Conference.html
Sim2Real-Fire: A Multi-modal Simulation Dataset for Forecast and Backtracking of Real-world Forest Fire.,"Yanzhi Li, Keqiu Li, Li Guohui, Zumin Wang, Changqing Ji, Lubo Wang, Die Zuo, Qing Guo, Feng Zhang, Manyu Wang, Di Lin","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/02e978a2cc9a1d0d4376a7deb01db612-Abstract-Datasets_and_Benchmarks_Track.html
SciInstruct: a Self-Reflective Instruction Annotated Dataset for Training Scientific Language Models.,"Dan Zhang, Ziniu Hu, Sining Zhoubian, Zhengxiao Du, Kaiyu Yang, Zihan Wang, Yisong Yue, Yuxiao Dong, Jie Tang","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/02ee6b7295f720407b56c457b34c54d5-Abstract-Datasets_and_Benchmarks_Track.html
HelpSteer 2: Open-source dataset for training top-performing reward models.,"Zhilin Wang, Yi Dong, Olivier Delalleau, Jiaqi Zeng, Gerald Shen, Daniel Egert, Jimmy Zhang, Makesh Narsimhan Sreedhar, Oleksii Kuchaiev","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/02fd91a387a6a5a5751e81b58a75af90-Abstract-Datasets_and_Benchmarks_Track.html
Efficient Adversarial Training in LLMs with Continuous Attacks.,"Sophie Xhonneux, Alessandro Sordoni, Stephan Günnemann, Gauthier Gidel, Leo Schwinn","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/0302fb83c62991efbccf0a003e4f5a92-Abstract-Conference.html
Context and Geometry Aware Voxel Transformer for Semantic Scene Completion.,"Zhu Yu, Runmin Zhang, Jiacheng Ying, Junchen Yu, Xiaohai Hu, Lun Luo, Si-Yuan Cao, Hui-Liang Shen","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/030cf55d506515f39c042e63ba0376dd-Abstract-Conference.html
MIDGArD: Modular Interpretable Diffusion over Graphs for Articulated Designs.,"Quentin Leboutet, Nina Wiedemann, Zhipeng Cai, Michael Paulitsch, Kai Yuan","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/0318de478e18308a5f64297f618299d3-Abstract-Conference.html
Provably Safe Neural Network Controllers via Differential Dynamic Logic.,"Samuel Teuber, Stefan Mitsch, André Platzer","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/031b5fd7d847f69ed33378a9a1117b4b-Abstract-Conference.html
Learning Image Priors Through Patch-Based Diffusion Models for Solving Inverse Problems.,"Jason Hu, Bowen Song, Xiaojian Xu, Liyue Shen, Jeffrey A. Fessler","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/03261886741f1f21f52f2a2d570616a2-Abstract-Conference.html
Seek Commonality but Preserve Differences: Dissected Dynamics Modeling for Multi-modal Visual RL.,"Yangru Huang, Peixi Peng, Yifan Zhao, Guangyao Chen, Yonghong Tian","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/03341fe3c3f848f699b201ce72c13e11-Abstract-Conference.html
Reciprocal Learning.,"Julian Rodemann, Christoph Jansen, Georg Schollmeyer","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/0337b41b4e8b2eb5d7ab161ffd42cf3b-Abstract-Conference.html
D-LLM: A Token Adaptive Computing Resource Allocation Strategy for Large Language Models.,"Yikun Jiang, Huanyu Wang, Lei Xie, Hanbin Zhao, Zhang Chao, Hui Qian, John C. S. Lui","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/03469b1a66e351b18272be23baf3b809-Abstract-Conference.html
Near-Optimal Distributionally Robust Reinforcement Learning with General $L_p$ Norms.,"Pierre Clavier, Laixi Shi, Erwan Le Pennec, Eric Mazumdar, Adam Wierman, Matthieu Geist","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/0346c8a510dd15971566a97a241c5e6a-Abstract-Conference.html
AdaNovo: Towards Robust \emph{De Novo} Peptide Sequencing in Proteomics against Data Biases.,"Jun Xia, Shaorong Chen, Jingbo Zhou, Xiaojun Shan, Wenjie Du, Zhangyang Gao, Cheng Tan, Bozhen Hu, Jiangbin Zheng, Stan Z. Li","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/034b4a2860d4d170ce663584bc78cb32-Abstract-Conference.html
MimicTalk: Mimicking a personalized and expressive 3D talking face in minutes.,"Zhenhui Ye, Tianyun Zhong, Yi Ren, Ziyue Jiang, Jiawei Huang, Rongjie Huang, Jinglin Liu, Jinzheng He, Chen Zhang, Zehan Wang, Xize Cheng, Xiang Yin, Zhou Zhao","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/034cd49870f1cc253fc08686049ae7eb-Abstract-Conference.html
JiuZhang3.0: Efficiently Improving Mathematical Reasoning by Training Small Data Synthesis Models.,"Kun Zhou, Beichen Zhang, Jiapeng Wang, Zhipeng Chen, Xin Zhao, Jing Sha, Zhichao Sheng, Shijin Wang, Ji-Rong Wen","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/0356216f73660e15670510f5e42b5fa6-Abstract-Conference.html
Voila-A: Aligning Vision-Language Models with User's Gaze Attention.,"Kun Yan, Zeyu Wang, Lei Ji, Yuntao Wang, Nan Duan, Shuai Ma","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/03738e5f26967582eeb3b57eef82f1f0-Abstract-Conference.html
einspace: Searching for Neural Architectures from Fundamental Operations.,"Linus Ericsson, Miguel Espinosa, Chenhongyi Yang, Antreas Antoniou, Amos J. Storkey, Shay B. Cohen, Steven McDonagh, Elliot J. Crowley","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/0382cb76309820f71c6eacd47b36ce71-Abstract-Conference.html
Structured flexibility in recurrent neural networks via neuromodulation.,"Julia Costacurta, Shaunak Bhandarkar, David M. Zoltowski, Scott W. Linderman","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/03bec5d9f651c1fb89be07a4120238a0-Abstract-Conference.html
DU-Shapley: A Shapley Value Proxy for Efficient Dataset Valuation.,"Felipe Garrido-Lucero, Benjamin Heymann, Maxime Vono, Patrick Loiseau, Vianney Perchet","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/03cd3cf3f74d4f9ce5958de269960884-Abstract-Conference.html
Enhancing Zero-Shot Vision Models by Label-Free Prompt Distribution Learning and Bias Correcting.,"Xingyu Zhu, Beier Zhu, Yi Tan, Shuo Wang, Yanbin Hao, Hanwang Zhang","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/03cdf8e212ba92a3f36bffe1391928bd-Abstract-Conference.html
LibMOON: A Gradient-based MultiObjective OptimizatioN Library in PyTorch.,"Xiaoyuan Zhang, Liang Zhao, Yingying Yu, Xi Lin, Yifan Chen, Han Zhao, Qingfu Zhang","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/03ce71224741e6596059b8680a62978b-Abstract-Datasets_and_Benchmarks_Track.html
Diffusion PID: Interpreting Diffusion via Partial Information Decomposition.,"Shaurya Dewan, Rushikesh Zawar, Prakanshul Saxena, Yingshan Chang, Andrew Luo, Yonatan Bisk","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/03d113a060c0ac93a5859517a0f07271-Abstract-Conference.html
Test-Time Dynamic Image Fusion.,"Bing Cao, Yinan Xia, Yi Ding, Changqing Zhang, Qinghua Hu","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/03dbc11a22e79cd38bea53cf518c2371-Abstract-Conference.html
An End-To-End Graph Attention Network Hashing for Cross-Modal Retrieval.,"Huilong Jin, Yingxue Zhang, Lei Shi, Shuang Zhang, Feifei Kou, Jiapeng Yang, Chuangying Zhu, Jia Luo","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/03e7eaa586f0990c633f8a8e57e08ca6-Abstract-Conference.html
Hamba: Single-view 3D Hand Reconstruction with Graph-guided Bi-Scanning Mamba.,"Haoye Dong, Aviral Chharia, Wenbo Gou, Francisco Vicente Carrasco, Fernando De la Torre","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/03e9a69e5b686c316a07d73f0cf5e225-Abstract-Conference.html
Omnigrasp: Grasping Diverse Objects with Simulated Humanoids.,"Zhengyi Luo, Jinkun Cao, Sammy Christen, Alexander Winkler, Kris Kitani, Weipeng Xu","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/040ace837dd270a87055bb10dd7c0392-Abstract-Conference.html
AlchemistCoder: Harmonizing and Eliciting Code Capability by Hindsight Tuning on Multi-source Data.,"Zifan Song, Yudong Wang, Wenwei Zhang, Kuikun Liu, Chengqi Lyu, Demin Song, Qipeng Guo, Hang Yan, Dahua Lin, Kai Chen, Cairong Zhao","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/040c816286b3844fd78f2124eec75f2e-Abstract-Conference.html
Gliding over the Pareto Front with Uniform Designs.,"Xiaoyuan Zhang, Genghui Li, Xi Lin, Yichi Zhang, Yifan Chen, Qingfu Zhang","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/040d3b6af368bf71f952c18da5713b48-Abstract-Conference.html
WildPPG: A Real-World PPG Dataset of Long Continuous Recordings.,"Manuel Meier, Berken Utku Demirel, Christian Holz","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/0433292a3eb101df8f4d72a63f5410d4-Abstract-Datasets_and_Benchmarks_Track.html
SocialGPT: Prompting LLMs for Social Relation Reasoning via Greedy Segment Optimization.,"Wanhua Li, Zibin Meng, Jiawei Zhou, Donglai Wei, Chuang Gan, Hanspeter Pfister","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/047682108c3b053c61ad2da5a6057b4e-Abstract-Conference.html
Online Learning of Delayed Choices.,Recep Yusuf Bekci,"38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/047bf3f8aa5a050351de38df589cc6af-Abstract-Conference.html
Overcoming Common Flaws in the Evaluation of Selective Classification Systems.,"Jeremias Traub, Till J. Bungert, Carsten T. Lüth, Michael Baumgartner, Klaus H. Maier-Hein, Lena Maier-Hein, Paul F. Jaeger","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/047c84ec50bd8ea29349b996fc64af4b-Abstract-Conference.html
Connecting Joint-Embedding Predictive Architecture with Contrastive Self-supervised Learning.,"Shentong Mo, Peter Tong","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/04a80267ad46fc730011f8760f265054-Abstract-Conference.html
Multi-Label Learning with Stronger Consistency Guarantees.,"Anqi Mao, Mehryar Mohri, Yutao Zhong","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/04ad66d02234541aac5143de7876e880-Abstract-Conference.html
Data Distribution Valuation.,"Xinyi Xu, Shuaiqi Wang, Chuan Sheng Foo, Bryan Kian Hsiang Low, Giulia Fanti","38th NeurIPS 2024:
Vancouver, BC, Canada",2024,http://papers.nips.cc/paper_files/paper/2024/hash/04b98fd38bd42810d0764cb6c46d10d8-Abstract-Conference.html
