title,authors,conference_name,conference_year,link
LCTR: On Awakening the Local Continuity of Transformer for Weakly Supervised Object Localization.,"Zhiwei Chen, Changan Wang, Yabiao Wang, Guannan Jiang, Yunhang Shen, Ying Tai, Chengjie Wang, Wei Zhang, Liujuan Cao",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19918
Efficient Virtual View Selection for 3D Hand Pose Estimation.,"Jian Cheng, Yanguang Wan, Dexin Zuo, Cuixia Ma, Jian Gu, Ping Tan, Hongan Wang, Xiaoming Deng, Yinda Zhang",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19919
Pose Adaptive Dual Mixup for Few-Shot Single-View 3D Reconstruction.,"Ta Ying Cheng, Hsuan-Ru Yang, Niki Trigoni, Hwann-Tzong Chen, Tyng-Luh Liu",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19920
PureGaze: Purifying Gaze Feature for Generalizable Gaze Estimation.,"Yihua Cheng, Yiwei Bao, Feng Lu",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19921
(2.5+1)D Spatio-Temporal Scene Graphs for Video Question Answering.,"Anoop Cherian, Chiori Hori, Tim K. Marks, Jonathan Le Roux",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19922
Event-Image Fusion Stereo Using Cross-Modality Feature Propagation.,"Hoonhee Cho, Kuk-Jin Yoon",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19923
Style-Guided and Disentangled Representation for Robust Image-to-Image Translation.,"Jaewoong Choi, Dae Ha Kim, Byung Cheol Song",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19924
Denoised Maximum Classifier Discrepancy for Source-Free Unsupervised Domain Adaptation.,"Tong Chu, Yahao Liu, Jinhong Deng, Wen Li, Lixin Duan",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19925
Model-Based Image Signal Processors via Learnable Dictionaries.,"Marcos V. Conde, Steven McDonagh, Matteo Maggioni, Ales Leonardis, Eduardo Pérez-Pellitero",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19926
MMA: Multi-Camera Based Global Motion Averaging.,"Hainan Cui, Shuhan Shen",36th AAAI 2022,2022,https://doi.org/10.1609/aaai.v36i1.19927
