title,authors,conference_name,conference_year,link
Towards Comprehensive Recommender Systems: Time-Aware Unified Recommendations Based on Listwise Ranking of Implicit Cross-Network Data.,"Dilruk Perera, Roger Zimmermann","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5350
Minimizing the Bag-of-Ngrams Difference for Non-Autoregressive Neural Machine Translation.,"Chenze Shao, Jinchao Zhang, Yang Feng, Fandong Meng, Jie Zhou","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5351
PEIA: Personality and Emotion Integrated Attentive Model for Music Recommendation on Social Media Platforms.,"Tiancheng Shen, Jia Jia, Yan Li, Yihui Ma, Yaohua Bu, Hanjie Wang, Bo Chen, Tat-Seng Chua, Wendy Hall","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5352
Where to Go Next: Modeling Long- and Short-Term User Preferences for Point-of-Interest Recommendation.,"Ke Sun, Tieyun Qian, Tong Chen, Yile Liang, Quoc Viet Hung Nguyen, Hongzhi Yin","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5353
Knowledge Graph Alignment Network with Gated Multi-Hop Neighborhood Aggregation.,"Zequn Sun, Chengming Wang, Wei Hu, Muhao Chen, Jian Dai, Wei Zhang, Yuzhong Qu","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5354
Learning with Unsure Responses.,"Kunihiro Takeoka, Yuyang Dong, Masafumi Oyamada","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5355
Author Name Disambiguation on Heterogeneous Information Network with Adversarial Representation Learning.,"Haiwen Wang, Ruijie Wang, Chuan Wen, Shuhao Li, Yuting Jia, Weinan Zhang, Xinbing Wang","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5356
Social Influence Does Matter: User Action Prediction for In-Feed Advertising.,"Hongyang Wang, Qingfei Meng, Ju Fan, Yuchen Li, Laizhong Cui, Xiaoman Zhao, Chong Peng, Gong Chen, Xiaoyong Du","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5357
Mining Unfollow Behavior in Large-Scale Online Social Networks via Spatial-Temporal Interaction.,"Haozhe Wu, Zhiyuan Hu, Jia Jia, Yaohua Bu, Xiangnan He, Tat-Seng Chua","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5358
Who Likes What? - SplitLBI in Exploring Preferential Diversity of Ratings.,"Qianqian Xu, Jiechao Xiong, Zhiyong Yang, Xiaochun Cao, Qingming Huang, Yuan Yao","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5359
Multi-Feature Discrete Collaborative Filtering for Fast Cold-Start Recommendation.,"Yang Xu, Lei Zhu, Zhiyong Cheng, Jingjing Li, Jiande Sun","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5360
Cross-Modal Attention Network for Temporal Inconsistent Audio-Visual Event Localization.,"Hanyu Xuan, Zhenyu Zhang, Shuo Chen, Jian Yang, Yan Yan","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5361
Learning to Match on Graph for Fashion Compatibility Modeling.,"Xun Yang, Xiaoyu Du, Meng Wang","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5362
D2D-LSTM: LSTM-Based Path Prediction of Content Diffusion Tree in Device-to-Device Social Networks.,"Heng Zhang, Xiaofei Wang, Jiawen Chen, Chenyang Wang, Jianxin Li","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5363
An End-to-End Visual-Audio Attention Network for Emotion Recognition in User-Generated Videos.,"Sicheng Zhao, Yunsheng Ma, Yang Gu, Jufeng Yang, Tengfei Xing, Pengfei Xu, Runbo Hu, Hua Chai, Kurt Keutzer","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5364
Multi-Channel Reverse Dictionary Model.,"Lei Zheng, Fanchao Qi, Zhiyuan Liu, Yasheng Wang, Qun Liu, Maosong Sun","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5365
Table2Analysis: Modeling and Recommendation of Common Analysis Patterns for Multi-Dimensional Data.,"Mengyu Zhou, Wang Tao, Pengxin Ji, Han Shi, Dongmei Zhang","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5366
A Recurrent Model for Collective Entity Linking with Adaptive Features.,"Xiaoling Zhou, Yukai Miao, Wei Wang, Jianbin Qin","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5367
FairyTED: A Fair Rating Predictor for TED Talk Data.,"Rupam Acharyya, Shouman Das, Ankani Chattoraj, Md. Iftekhar Tanveer","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5368
"Crisis-DIAS: Towards Multimodal Damage Analysis - Deployment, Challenges and Assessment.","Mansi Agarwal, Maitree Leekha, Ramit Sawhney, Rajiv Ratn Shah","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5369
Unsupervised Detection of Sub-Events in Large Scale Disasters.,"Chidubem Arachie, Manas Gaur, Sam Anzaroot, William Groves, Ke Zhang, Alejandro Jaimes","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5370
Spatio-Temporal Attention-Based Neural Network for Credit Card Fraud Detection.,"Dawei Cheng, Sheng Xiang, Chencheng Shang, Yiyi Zhang, Fangzhou Yang, Liqing Zhang","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5371
Tracking Disaster Footprints with Social Streaming Data.,"Lu Cheng, Jundong Li, K. Selçuk Candan, Huan Liu","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5372
Detecting and Tracking Communal Bird Roosts in Weather Radar Data.,"Zezhou Cheng, Saadia Gabriel, Pankaj Bhambhani, Daniel Sheldon, Subhransu Maji, Andrew Laughlin, David Winkler","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5373
"Hindi-English Hate Speech Detection: Author Profiling, Debiasing, and Practical Perspectives.","Shivang Chopra, Ramit Sawhney, Puneet Mathur, Rajiv Ratn Shah","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5374
Inferring Nighttime Satellite Imagery from Human Mobility.,"Brian Dickinson, Gourab Ghoshal, Xerxes Dotiwalla, Adam Sadilek, Henry A. Kautz","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5375
A Distributed Multi-Sensor Machine Learning Approach to Earthquake Early Warning.,"Kevin Fauvel, Daniel Balouek-Thomert, Diego Melgar, Pedro Silva, Anthony Simonet, Gabriel Antoniu, Alexandru Costan, Véronique Masson, Manish Parashar, Ivan Rodero, Alexandre Termier","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5376
Faking Fairness via Stealthily Biased Sampling.,"Kazuto Fukuchi, Satoshi Hara, Takanori Maehara","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5377
Discriminating Cognitive Disequilibrium and Flow in Problem Solving: A Semi-Supervised Approach Using Involuntary Dynamic Behavioral Signals.,"Mononito Goswami, Lujie Chen, Artur Dubrawski","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5378
Lightweight and Robust Representation of Economic Scales from Satellite Imagery.,"Sungwon Han, Donghyun Ahn, Hyunji Cha, Jeasurk Yang, Sungwon Park, Meeyoung Cha","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5379
The Unreasonable Effectiveness of Inverse Reinforcement Learning in Advancing Cancer Research.,"John Kalantari, Heidi Nelson, Nicholas Chia","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5380
Linguistic Fingerprints of Internet Censorship: The Case of Sina Weibo.,"Kei Yin Ng, Anna Feldman, Jing Peng","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5381
Voice for the Voiceless: Active Sampling to Detect Comments Supporting the Rohingyas.,"Shriphani Palakodety, Ashiqur R. KhudaBukhsh, Jaime G. Carbonell","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5382
Guided Weak Supervision for Action Recognition with Scarce Data to Assess Skills of Children with Autism.,"Prashant Pandey, Prathosh AP, Manu Kohli, Josh Pritchard","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5383
The Stanford Acuity Test: A Precise Vision Test Using Bayesian Techniques and a Discovery in Human Visual Response.,"Chris Piech, Ali Malik, Laura M. Scott, Robert T. Chang, Charles Lin","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5384
Automatically Neutralizing Subjective Bias in Text.,"Reid Pryzant, Richard Diehl Martinez, Nathan Dass, Sadao Kurohashi, Dan Jurafsky, Diyi Yang","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5385
Capturing the Style of Fake News.,Piotr Przybyla,"34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5386
On Identifying Hashtags in Disaster Twitter Data.,"Jishnu Ray Chowdhury, Cornelia Caragea, Doina Caragea","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5387
Neural Approximate Dynamic Programming for On-Demand Ride-Pooling.,"Sanket Shah, Meghna Lowalekar, Pradeep Varakantham","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5388
Weak Supervision for Fake News Detection via Reinforcement Learning.,"Yaqing Wang, Weifeng Yang, Fenglong Ma, Jin Xu, Bin Zhong, Qiang Deng, Jing Gao","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5389
Protecting Geolocation Privacy of Photo Collections.,"Jinghan Yang, Ayan Chakrabarti, Yevgeniy Vorobeychik","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5390
Weakly-Supervised Fine-Grained Event Recognition on Social Media Texts for Disaster Management.,"Wenlin Yao, Cheng Zhang, Shiva Saravanan, Ruihong Huang, Ali Mostafavi","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5391
Interactive Learning with Proactive Cognition Enhancement for Crowd Workers.,"Jing Zhang, Huihui Wang, Shunmei Meng, Victor S. Sheng","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5392
Rumor Detection on Social Media with Bi-Directional Graph Convolutional Networks.,"Tian Bian, Xi Xiao, Tingyang Xu, Peilin Zhao, Wenbing Huang, Yu Rong, Junzhou Huang","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5393
Doctor2Vec: Dynamic Doctor Representation Learning for Clinical Trial Recruitment.,"Siddharth Biswal, Cao Xiao, Lucas M. Glass, Elizabeth Milkovits, Jimeng Sun","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5394
TrueLearn: A Family of Bayesian Algorithms to Match Lifelong Learners to Open Educational Resources.,"Sahan Bulathwela, María Pérez-Ortiz, Emine Yilmaz, John Shawe-Taylor","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5395
Real-Time Route Search by Locations.,"Lisi Chen, Shuo Shang, Tao Guo","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5396
Pay Your Trip for Traffic Congestion: Dynamic Pricing in Traffic-Aware Road Networks.,"Lisi Chen, Shuo Shang, Bin Yao, Jing Li","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5397
Adaptive Greedy versus Non-Adaptive Greedy for Influence Maximization.,"Wei Chen, Binghui Peng, Grant Schoenebeck, Biaoshuai Tao","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5398
DeepVar: An End-to-End Deep Learning Approach for Genomic Variant Recognition in Biomedical Literature.,"Chaoran Cheng, Fei Tan, Zhi Wei","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5399
Learning the Graphical Structure of Electronic Health Records with Graph Convolutional Transformer.,"Edward Choi, Zhen Xu, Yujia Li, Michael Dusenberry, Gerardo Flores, Emily Xue, Andrew M. Dai","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5400
CONAN: Complementary Pattern Augmentation for Rare Disease Detection.,"Limeng Cui, Siddharth Biswal, Lucas M. Glass, Greg Lever, Jimeng Sun, Cao Xiao","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5401
Differentially Private and Fair Classification via Calibrated Functional Mechanism.,"Jiahao Ding, Xinyue Zhang, Xiaohuan Li, Junyi Wang, Rong Yu, Miao Pan","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5402
Predicting AC Optimal Power Flows: Combining Deep Learning and Lagrangian Dual Methods.,"Ferdinando Fioretto, Terrence W. K. Mak, Pascal Van Hentenryck","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5403
CORE: Automatic Molecule Optimization Using Copy & Refine Strategy.,"Tianfan Fu, Cao Xiao, Jimeng Sun","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5404
GAN-Based Unpaired Chinese Character Image Translation via Skeleton Transformation and Stroke Rendering.,"Yiming Gao, Jiangqin Wu","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5405
Predictive Student Modeling in Educational Games with Multi-Task Learning.,"Michael Geden, Andrew Emerson, Jonathan P. Rowe, Roger Azevedo, James C. Lester","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5406
Enhancing Personalized Trip Recommendation with Attractive Routes.,"Jiqing Gu, Chao Song, Wenjun Jiang, Xiaomin Wang, Ming Liu","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5407
Graduate Employment Prediction with Bias.,"Teng Guo, Feng Xia, Shihao Zhen, Xiaomei Bai, Dongyu Zhang, Zitao Liu, Jiliang Tang","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5408
Multi-Scale Anomaly Detection on Attributed Networks.,"Leonardo Gutiérrez-Gómez, Alexandre Bovet, Jean-Charles Delvenne","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5409
Accurate Structured-Text Spotting for Arithmetical Exercise Correction.,"Yiqing Hu, Yan Zheng, Hao Liu, Deqiang Jiang, Yinsong Liu, Bo Ren","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5410
Pairwise Learning with Differential Privacy Guarantees.,"Mengdi Huai, Di Wang, Chenglin Miao, Jinhui Xu, Aidong Zhang","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5411
CASTER: Predicting Drug Interactions with Chemical Substructure Representation.,"Kexin Huang, Cao Xiao, Trong Nghia Hoang, Lucas Glass, Jimeng Sun","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5412
RL-Duet: Online Music Accompaniment Generation Using Deep Reinforcement Learning.,"Nan Jiang, Sheng Jin, Zhiyao Duan, Changshui Zhang","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5413
A Graph Auto-Encoder for Haplotype Assembly and Viral Quasispecies Reconstruction.,"Ziqi Ke, Haris Vikalo","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5414
Generating Realistic Stock Market Order Streams.,"Junyi Li, Xintong Wang, Yaoyang Lin, Arunesh Sinha, Michael P. Wellman","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5415
SynSig2Vec: Learning Representations from Synthetic Dynamic Signatures for Real-World Verification.,"Songxuan Lai, Lianwen Jin, Luojun Lin, Yecheng Zhu, Huiyun Mao","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5416
DeepAlerts: Deep Learning Based Multi-Horizon Alerts for Clinical Deterioration on Oncology Hospital Wards.,"Dingwen Li, Patrick G. Lyons, Chenyang Lu, Marin Kollef","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5417
Region Focus Network for Joint Optic Disc and Cup Segmentation.,"Ge Li, Changsheng Li, Chan Zeng, Peng Gao, Guotong Xie","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5418
Pose-Assisted Multi-Camera Collaboration for Active Object Tracking.,"Jing Li, Jing Xu, Fangwei Zhong, Xiangyu Kong, Yu Qiao, Yizhou Wang","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5419
Robust Low-Rank Discovery of Data-Driven Partial Differential Equations.,"Jun Li, Gan Sun, Guoshuai Zhao, Li-Wei H. Lehman","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5420
Towards Cross-Modality Medical Image Segmentation with Online Mutual Knowledge Distillation.,"Kang Li, Lequan Yu, Shujun Wang, Pheng-Ann Heng","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5421
Privacy-Preserving Gradient Boosting Decision Trees.,"Qinbin Li, Zhaomin Wu, Zeyi Wen, Bingsheng He","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5422
MRI Reconstruction with Interpretable Pixel-Wise Operations Using Reinforcement Learning.,"Wentian Li, Xidong Feng, Haotian An, Xiang Yao Ng, Yu-Jin Zhang","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5423
PSENet: Psoriasis Severity Evaluation Network.,"Yi Li, Zhe Wu, Shuang Zhao, Xian Wu, Yehong Kuang, Yangtian Yan, Shen Ge, Kai Wang, Wei Fan, Xiang Chen, Yong Wang","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5424
Learning Geo-Contextual Embeddings for Commuting Flow Prediction.,"Zhicheng Liu, Fabio Miranda, Weiting Xiong, Junyan Yang, Qiao Wang, Cláudio T. Silva","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5425
Learning Multi-Modal Biomarker Representations via Globally Aligned Longitudinal Enrichments.,"Lyujian Lu, Saad Elbeleidy, Lauren Zoe Baker, Hua Wang","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5426
AdaCare: Explainable Clinical Health Status Representation Learning via Scale-Adaptive Feature Extraction and Recalibration.,"Liantao Ma, Junyi Gao, Yasha Wang, Chaohe Zhang, Jiangtao Wang, Wenjie Ruan, Wen Tang, Xin Gao, Xinyu Ma","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5427
ConCare: Personalized Clinical Feature Embedding via Capturing the Healthcare Context.,"Liantao Ma, Chaohe Zhang, Yasha Wang, Wenjie Ruan, Jiangtao Wang, Wen Tang, Xinyu Ma, Xin Gao, Junyi Gao","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5428
Bursting the Filter Bubble: Fairness-Aware Network Link Prediction.,"Farzan Masrour, Tyler Wilson, Heng Yan, Pang-Ning Tan, Abdol-Hossein Esfahanian","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5429
Gait Recognition for Co-Existing Multiple People Using Millimeter Wave Sensing.,"Zhen Meng, Song Fu, Jie Yan, Hongyuan Liang, Anfu Zhou, Shilin Zhu, Huadong Ma, Jianhua Liu, Ning Yang","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5430
Generalizable Resource Allocation in Stream Processing via Deep Reinforcement Learning.,"Xiang Ni, Jing Li, Mo Yu, Wang Zhou, Kun-Lung Wu","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5431
ActiveThief: Model Extraction Using Active Learning and Unannotated Public Data.,"Soham Pal, Yash Gupta, Aditya Shukla, Aditya Kanade, Shirish K. Shevade, Vinod Ganapathy","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5432
Chemically Interpretable Graph Interaction Network for Prediction of Pharmacokinetic Properties of Drug-Like Molecules.,"Yashaswi Pathak, Siddhartha Laghuvarapu, Sarvesh Mehta, U. Deva Priyakumar","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5433
FuzzE: Fuzzy Fairness Evaluation of Offensive Language Classifiers on African-American English.,Anthony Rios,"34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5434
Learning to Generate Maps from Trajectories.,"Sijie Ruan, Cheng Long, Jie Bao, Chunyang Li, Zisheng Yu, Ruiyuan Li, Yuxuan Liang, Tianfu He, Yu Zheng","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5435
Spatial Classification with Limited Observations Based on Physics-Aware Structural Constraint.,"Arpan Man Sainju, Wenchong He, Zhe Jiang, Da Yan","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5436
Effective Decoding in Graph Auto-Encoder Using Triadic Closure.,"Han Shi, Haozheng Fan, James T. Kwok","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5437
Spatial-Temporal Synchronous Graph Convolutional Networks: A New Framework for Spatial-Temporal Network Data Forecasting.,"Chao Song, Youfang Lin, Shengnan Guo, Huaiyu Wan","34th AAAI 2020: New York, NY, USA",2020,https://doi.org/10.1609/aaai.v34i01.5438
