title,authors,conference_name,conference_year,link
Preserving Consistency in Multi-Issue Liquid Democracy.,"Rachael Colley, Umberto Grandi","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/29
Voting in Two-Crossing Elections.,"Andrei Constantinescu, Roger Wattenhofer","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/30
Multi-Agent Intention Progression with Reward Machines.,"Michael Dann, Yuan Yao, Natasha Alechina, Brian Logan, John Thangarajah","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/31
An Analysis of the Linear Bilateral ANAC Domains Using the MiCRO Benchmark Strategy.,Dave de Jonge,"31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/32
Approval with Runoff.,"Théo Delemazure, Jérôme Lang, Jean-François Laslier, M. Remzi Sanver","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/33
The Complexity of Envy-Free Graph Cutting.,"Argyrios Deligkas, Eduard Eiben, Robert Ganian, Thekla Hamm, Sebastian Ordyniak","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/34
Parameterized Complexity of Hotelling-Downs with Party Nominees.,"Argyrios Deligkas, Eduard Eiben, Tiger-Lily Goldsmith","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/35
Online Approval Committee Elections.,"Virginie Do, Matthieu Hervouin, Jérôme Lang, Piotr Skowron","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/36
On the Ordinal Invariance of Power Indices on Coalitional Games.,"Jean-Paul Doignon, Stefano Moretti, Meltem Öztürk","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/37
Invasion Dynamics in the Biased Voter Process.,"Loke Durocher, Panagiotis Karras, Andreas Pavlogiannis, Josef Tkadlec","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/38
Efficient Resource Allocation with Secretive Agents.,"Soroush Ebadian, Rupert Freeman, Nisarg Shah","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/39
Contests to Incentivize a Target Group.,"Edith Elkind, Abheek Ghosh, Paul W. Goldberg","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/40
Representation Matters: Characterisation and Impossibility Results for Interval Aggregation.,"Ulle Endriss, Arianna Novaro, Zoi Terzopoulou","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/41
Insight into Voting Problem Complexity Using Randomized Classes.,"Zack Fitzsimmons, Edith Hemaspaandra","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/42
Approximate Strategyproof Mechanisms for the Additively Separable Group Activity Selection Problem.,"Michele Flammini, Giovanna Varricchio","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/43
Picking the Right Winner: Why Tie-Breaking in Crowdsourcing Contests Matters.,"Coral Haggiag, Sigal Oren, Ella Segev","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/44
Can Buyers Reveal for a Better Deal?,"Daniel Halpern, Gregory Kehne, Jamie Tucker-Foltz","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/45
Two for One & One for All: Two-Sided Manipulation in Matching Markets.,"Hadi Hosseini, Fatima Umar, Rohit Vaish","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/46
Phragmén Rules for Degressive and Regressive Proportionality.,"Michal Jaworski, Piotr Skowron","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/47
Forgiving Debt in Financial Network Games.,"Panagiotis Kanellopoulos, Maria Kyropoulou, Hao Zhou","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/48
On Discrete Truthful Heterogeneous Two-Facility Location.,"Panagiotis Kanellopoulos, Alexandros A. Voudouris, Rongsen Zhang","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/49
Plurality Veto: A Simple Voting Rule Achieving Optimal Metric Distortion.,"Fatih Erdem Kizilkaya, David Kempe","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/50
The Dichotomous Affiliate Stable Matching Problem: Approval-Based Matching with Applicant-Employer Relations.,"Marina Knittel, Samuel Dooley, John P. Dickerson","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/51
Light Agents Searching for Hot Information.,"Dariusz R. Kowalski, Dominik Pajak","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/52
Explaining Preferences by Multiple Patterns in Voters' Behavior.,"Sonja Kraiczy, Edith Elkind","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/53
Biased Majority Opinion Dynamics: Exploiting Graph k-domination.,"Hicham Lesfari, Frédéric Giroire, Stéphane Pérennes","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/54
Modelling the Dynamics of Multi-Agent Q-learning: The Stochastic Effects of Local Interaction and Incomplete Information.,"Chin-wing Leung, Shuyue Hu, Ho-fung Leung","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/55
Propositional Gossip Protocols under Fair Schedulers.,"Joseph Livesey, Dominik Wojtczak","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/56
Proportional Budget Allocations: Towards a Systematization.,"Maaike Los, Zoé Christoff, Davide Grossi","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/57
Parameterized Algorithms for Kidney Exchange.,"Arnab Maiti, Palash Dey","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/58
Fixing Knockout Tournaments With Seeds.,"Pasin Manurangsi, Warut Suksompong","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/59
Group Wisdom at a Price: Jury Theorems with Costly Information.,"Matteo Michelini, Adrian Haret, Davide Grossi","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/60
Automated Synthesis of Mechanisms.,"Munyque Mittelmann, Bastien Maubert, Aniello Murano, Laurent Perrussel","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/61
Robust Solutions for Multi-Defender Stackelberg Security Games.,"Dolev Mutzari, Yonatan Aumann, Sarit Kraus","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/62
I Will Have Order! Optimizing Orders for Fair Reviewer Assignment.,"Justin Payan, Yair Zick","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/63
"Fair, Individually Rational and Cheap Adjustment.","Gleb Polevoy, Marcin Dziubinski","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/64
Exploring the Benefits of Teams in Multiagent Learning.,"David Radke, Kate Larson, Tim Brecht","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/65
The Power of Media Agencies in Ad Auctions: Improving Utility through Coordinated Bidding.,"Giulia Romano, Matteo Castiglioni, Alberto Marchesi, Nicola Gatti","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/66
Transfer Learning Based Adaptive Automated Negotiating Agent Framework.,"Ayan Sengupta, Shinji Nakadai, Yasser Mohammad","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/67
Multiwinner Elections under Minimax Chamberlin-Courant Rule in Euclidean Space.,"Chinmay Sonar, Subhash Suri, Jie Xue","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/68
Near-Tight Algorithms for the Chamberlin-Courant and Thiele Voting Rules.,"Krzysztof Sornat, Virginia Vassilevska Williams, Yinzhan Xu","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/69
Maxmin Participatory Budgeting.,"Gogulapati Sreedurga, Mayank Ratan Bhardwaj, Yadati Narahari","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/70
How to Sample Approval Elections?,"Stanislaw Szufa, Piotr Faliszewski, Lukasz Janeczko, Martin Lackner, Arkadii Slinko, Krzysztof Sornat, Nimrod Talmon","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/71
Search-Based Testing of Reinforcement Learning.,"Martin Tappler, Filip Cano Córdoba, Bernhard K. Aichernig, Bettina Könighofer","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/72
Real-Time BDI Agents: A Model and Its Implementation.,"Andrea Traldi, Francesco Bruschetti, Marco Robol, Marco Roveri, Paolo Giorgini","31st IJCAI 2022: Vienna, Austria",2022,https://doi.org/10.24963/ijcai.2022/73
