title,authors,conference_name,conference_year,link
Identifiability and generalizability from multiple experts in Inverse Reinforcement Learning.,"Paul Rolland, Luca Viano, Norman Schürhoff, Boris Nikolov, Volkan Cevher","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/03bdba50e3741ac5e3eaa0e55423587e-Abstract-Conference.html
Parallel Tempering With a Variational Reference.,"Nikola Surjanovic, Saifuddin Syed, Alexandre Bouchard-Côté, Trevor Campbell","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/03cd3cf3f74d4f9ce5958de269960884-Abstract-Conference.html
Provably Efficient Reinforcement Learning in Partially Observable Dynamical Systems.,"Masatoshi Uehara, Ayush Sekhari, Jason D. Lee, Nathan Kallus, Wen Sun","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/03d7e13f0092405804f3a381ade8f3f0-Abstract-Conference.html
Off-Policy Evaluation for Episodic Partially Observable Markov Decision Processes under Non-Parametric Models.,"Rui Miao, Zhengling Qi, Xiaoke Zhang","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/03dfa2a7755635f756b160e9f4c6b789-Abstract-Conference.html
Efficient Knowledge Distillation from Model Checkpoints.,"Chaofei Wang, Qisen Yang, Rui Huang, Shiji Song, Gao Huang","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/03e0712bf85ebe7cec4f1a7fc53216c9-Abstract-Conference.html
Decoupled Self-supervised Learning for Graphs.,"Teng Xiao, Zhengyu Chen, Zhimeng Guo, Zeyang Zhuang, Suhang Wang","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/040c816286b3844fd78f2124eec75f2e-Abstract-Conference.html
Shadow Knowledge Distillation: Bridging Offline and Online Knowledge Transfer.,"Lujun Li, Zhe Jin","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/040d3b6af368bf71f952c18da5713b48-Abstract-Conference.html
ComENet: Towards Complete and Efficient Message Passing for 3D Molecular Graphs.,"Limei Wang, Yi Liu, Yuchao Lin, Haoran Liu, Shuiwang Ji","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/0418973e545b932939302cb605d06f43-Abstract-Conference.html
VLMbench: A Compositional Benchmark for Vision-and-Language Manipulation.,"Kaizhi Zheng, Xiaotong Chen, Odest Chadwicke Jenkins, Xin Eric Wang","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/04543a88eae2683133c1acbef5a6bf77-Abstract-Datasets_and_Benchmarks.html
Tiered Reinforcement Learning: Pessimism in the Face of Uncertainty and Constant Regret.,"Jiawei Huang, Li Zhao, Tao Qin, Wei Chen, Nan Jiang, Tie-Yan Liu","36th NeurIPS 2022: New Orleans, LA, USA",2022,http://papers.nips.cc/paper_files/paper/2022/hash/0463ec87d0ac1e98a6cbe3d95d4e3e35-Abstract-Conference.html
